image_path,label
CarDD_release/CarDD_COCO/train2017/000618.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000619.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000620.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000621.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000622.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000623.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000624.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000627.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000628.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000629.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000630.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000633.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000634.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000635.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000636.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000637.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000639.jpg,lamp broken
CarDD_release/CarDD_COCO/train2017/000642.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000643.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000644.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000645.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000646.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000647.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000649.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000650.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000651.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000652.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000654.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000656.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000657.jpg,lamp broken
CarDD_release/CarDD_COCO/train2017/000658.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000662.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000663.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000664.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000665.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000666.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000667.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000668.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000669.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000673.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000674.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000675.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000676.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000677.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000679.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000680.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000681.jpg,dent
CarDD_release/CarDD_COCO/train2017/000682.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000683.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000684.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000685.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000686.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000688.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000689.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000690.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000691.jpg,lamp broken
CarDD_release/CarDD_COCO/train2017/000692.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000694.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000695.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000697.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000701.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000705.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000706.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000708.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000709.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000710.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000711.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000712.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000713.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000714.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000715.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000716.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000717.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000718.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000719.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000723.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000724.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000725.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000726.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000727.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000728.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000729.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000733.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000734.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000735.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000736.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000737.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000738.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000739.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000741.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000742.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000743.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000744.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000745.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000746.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000747.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000752.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000753.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000754.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000755.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000756.jpg,dent
CarDD_release/CarDD_COCO/train2017/000757.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000758.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000759.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000760.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000761.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000762.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000763.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000764.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000765.jpg,dent
CarDD_release/CarDD_COCO/train2017/000768.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000770.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000771.jpg,dent
CarDD_release/CarDD_COCO/train2017/000772.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000773.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000774.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000775.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000776.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000777.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000779.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000780.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000781.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000782.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000783.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000785.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000786.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000788.jpg,lamp broken
CarDD_release/CarDD_COCO/train2017/000791.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000792.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000793.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000794.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000795.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000797.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000798.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000799.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000800.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000801.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000802.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000803.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000804.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000805.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000806.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000807.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000808.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000813.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000814.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000815.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000816.jpg,dent
CarDD_release/CarDD_COCO/train2017/000817.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000818.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000819.jpg,dent
CarDD_release/CarDD_COCO/train2017/000820.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000821.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000823.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000826.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000827.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000828.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000829.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000830.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000833.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000837.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000838.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000839.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000840.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000841.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000842.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000843.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000844.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000845.jpg,crack
CarDD_release/CarDD_COCO/train2017/000846.jpg,crack
CarDD_release/CarDD_COCO/train2017/000847.jpg,crack
CarDD_release/CarDD_COCO/train2017/000849.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000850.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000851.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000854.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000855.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000861.jpg,lamp broken
CarDD_release/CarDD_COCO/train2017/000862.jpg,lamp broken
CarDD_release/CarDD_COCO/train2017/000863.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000864.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000865.jpg,dent
CarDD_release/CarDD_COCO/train2017/000866.jpg,dent
CarDD_release/CarDD_COCO/train2017/000867.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000868.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000870.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000871.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000872.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000873.jpg,dent
CarDD_release/CarDD_COCO/train2017/000874.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000877.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000878.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000879.jpg,crack
CarDD_release/CarDD_COCO/train2017/000880.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000881.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000882.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000884.jpg,crack
CarDD_release/CarDD_COCO/train2017/000885.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000887.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000888.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000893.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000894.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000895.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000896.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000897.jpg,dent
CarDD_release/CarDD_COCO/train2017/000898.jpg,dent
CarDD_release/CarDD_COCO/train2017/000899.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000900.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000901.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000902.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000903.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000904.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000907.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000908.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000911.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000912.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000913.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000915.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000916.jpg,dent
CarDD_release/CarDD_COCO/train2017/000917.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000918.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000919.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000920.jpg,dent
CarDD_release/CarDD_COCO/train2017/000921.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000922.jpg,dent
CarDD_release/CarDD_COCO/train2017/000923.jpg,dent
CarDD_release/CarDD_COCO/train2017/000924.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000925.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000927.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000936.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000937.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000938.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000939.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000940.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000941.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000942.jpg,dent
CarDD_release/CarDD_COCO/train2017/000943.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000944.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000945.jpg,dent
CarDD_release/CarDD_COCO/train2017/000946.jpg,dent
CarDD_release/CarDD_COCO/train2017/000947.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000948.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000949.jpg,lamp broken
CarDD_release/CarDD_COCO/train2017/000951.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000953.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000954.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000955.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000956.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000959.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000961.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000962.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000963.jpg,dent
CarDD_release/CarDD_COCO/train2017/000964.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000966.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000967.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000968.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/000973.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000975.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000977.jpg,dent
CarDD_release/CarDD_COCO/train2017/000978.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000979.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000980.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000981.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000982.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000983.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000984.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000985.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/000986.jpg,dent
CarDD_release/CarDD_COCO/train2017/000987.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000991.jpg,crack
CarDD_release/CarDD_COCO/train2017/000992.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000993.jpg,scratch
CarDD_release/CarDD_COCO/train2017/000994.jpg,dent
CarDD_release/CarDD_COCO/train2017/000995.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000997.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/000998.jpg,crack
CarDD_release/CarDD_COCO/train2017/000999.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001001.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001003.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001004.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001005.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001009.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001010.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001011.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001012.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001013.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001014.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001015.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001019.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001020.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001021.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001022.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001023.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001027.jpg,dent
CarDD_release/CarDD_COCO/train2017/001028.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001029.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001030.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001031.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001032.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001033.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001034.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001035.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001036.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001037.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001038.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001041.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001042.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001044.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001046.jpg,dent
CarDD_release/CarDD_COCO/train2017/001047.jpg,dent
CarDD_release/CarDD_COCO/train2017/001048.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001049.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001050.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001051.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001052.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001053.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001054.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001055.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001056.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001057.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001059.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001064.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001065.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001066.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001067.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001068.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001069.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001070.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001072.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001073.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001074.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001075.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001076.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001077.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001080.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001081.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001082.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001083.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001084.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001085.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001086.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001091.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001092.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001093.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001094.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001095.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001096.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001097.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001101.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001102.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001103.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001104.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001106.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001107.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001110.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001111.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001112.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001113.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001114.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001115.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001116.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001117.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001119.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001121.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001123.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001125.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001126.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001127.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001129.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001132.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001133.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001136.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001137.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001138.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001139.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001140.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001142.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001143.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001144.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001145.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001146.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001147.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001148.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001149.jpg,dent
CarDD_release/CarDD_COCO/train2017/001150.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001151.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001153.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001154.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001155.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001156.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001157.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001158.jpg,dent
CarDD_release/CarDD_COCO/train2017/001160.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001161.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001162.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001165.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001166.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001167.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001170.jpg,lamp broken
CarDD_release/CarDD_COCO/train2017/001173.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001174.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001177.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001178.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001179.jpg,scratch
CarDD_release/CarDD_COCO/train2017/001181.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001183.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001184.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001186.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001187.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001188.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001189.jpg,dent
CarDD_release/CarDD_COCO/train2017/001190.jpg,dent
CarDD_release/CarDD_COCO/train2017/001194.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001195.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001200.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001201.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001202.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001203.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001204.jpg,dent
CarDD_release/CarDD_COCO/train2017/001205.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001206.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001207.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001208.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001209.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001210.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001211.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001212.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001214.jpg,tire flat
CarDD_release/CarDD_COCO/train2017/001218.jpg,glass shatter
CarDD_release/CarDD_COCO/train2017/001220.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001221.jpg,multiple_damage
CarDD_release/CarDD_COCO/train2017/001222.jpg,glass shatter
